RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
P,12220,1,105,11,1001264,144,29,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,11,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,90000,50,1,1,1,,4,999,999,,2,,,1,0,6006,,1,1,7870,,,,,,6,611M1,1,,0,2850,4,90000,90000,24,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,273043,,1
P,13035,1,102,11,1001264,11,19,1,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0,15,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,16,0,2,0,0,2000,30,1,5,1,,2,51,32,,2,,,1,0,,,1,1,1190,181,109,,,,6,311811,1,,0,4760,,2000,2000,42,,100,11,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,412031,,1
P,13070,1,102,11,1001264,191,32,1,,5,2,2,2,2,2,,,2,,2,2,,,1,1,2,2,2,2,2,0,45,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,113000,40,1,1,1,,1,902,999,,2,,,1,0,6206,,1,1,9490,88,40,,,,6,92M1,1,,0,430,4,113000,113000,24,501,100,11,1,2,3,9,68,78,0,1,1,0,3,0,0,1,0,2,2,,,119XXX,,1
P,13480,1,105,11,1001264,96,87,1,,,2,2,2,1,1,,,2,,,2,,,2,2,1,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,11,0,1,0,8000,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,,,6,,1,,0,,,0,8000,51,70,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,13613,1,101,11,1001264,210,28,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,30,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,68000,50,1,1,1,,2,50,22,,2,1,,1,0,3301,,1,1,7070,85,40,,,,6,531,1,,0,120,,68000,68000,26,501,1100,24,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,113031,,1
P,14283,1,105,11,1001264,59,20,1,,2,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0,,,11,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,19,0,2,0,0,4500,25,1,5,,,1,902,999,,2,,,1,1,,,1,1,7870,,,,9900,12,6,611M1,1,,0,2200,,4500,4500,24,,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,251000,,1
P,14422,1,104,11,1001264,76,60,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,90,,2,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,16,0,2,0,0,30000,40,1,1,1,,4,999,999,,2,,,1,0,,,1,1,7690,154,88,,,,6,5617Z,1,,0,4200,4,30000,30000,11,252,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,371011,,1
P,14422,2,104,11,1001264,87,25,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,3,2,2,2,0,0,2,0,1,,21,0,2,0,0,10000,30,1,4,2,,4,999,999,,2,,,6,0,5006,,1,1,8680,,,,,,6,722Z,1,,0,4110,4,10000,10000,11,252,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,353031,,1
P,15011,1,105,11,1001264,32,29,1,,2,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,25,,4,2,1,2,1,1,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,57000,40,1,1,1,,4,999,999,,2,,,1,0,5505,,1,1,7490,93,49,,,,1,5419Z,1,,0,5110,4,57000,57000,19,501,1000,24,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,433021,,1
P,15011,2,105,11,1001264,59,31,4,1987,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,,4,2,1,2,1,1,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,1,0,0,65000,45,1,1,1,1987,1,308,999,5,2,,,1,0,5506,,1,1,770,97,52,,,,1,23,2,,0,220,,65000,65000,333,501,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,119021,,3
P,15236,1,105,11,1001264,61,20,4,2009,1,2,2,2,2,2,,,2,1,,,,,2,1,2,2,2,2,2,0,,,,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,19,0,1,0,0,0,,2,,,2002,1,553,999,7,2,,,3,1,,,1,1,4970,,,989,9900,12,6,4451,2,,0,4720,,0,0,440,,,,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,412010,,6
P,15321,1,105,11,1001264,148,66,1,,4,2,2,2,2,1,,,2,,,2,,,2,1,1,2,2,2,2,0,,,,2,3,2,2,2,2,2003,3,4,,,,,,,,,,1,5,2,3,3,0,0,0,0,1,,24,0,2,0,12000,9500,40,1,3,2,,1,902,999,,1,,,2,0,5502,1501,1,1,7870,,,,100,11,4,611M1,1,,0,2200,4,9500,21500,26,189,,,1,1,3,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,251000,,1
P,15578,1,104,11,1001264,49,27,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,5,1,1,2,1,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,2,0,0,12000,36,1,1,1,,1,50,999,,2,1,,1,0,,,1,1,5790,80,40,,,,1,4MS,1,,0,4950,4,12000,12000,34,492,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,419091,,1
P,15578,2,104,11,1001264,63,29,1,,5,2,2,2,2,2,,2,2,,,,,,1,2,2,2,1,2,2,0,5,1,1,2,1,2,2,1,2,2012,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,16,0,1,0,0,66000,42,1,1,,,4,999,999,,2,1,,4,1,,,1,1,9790,89,49,,,,1,928110P6,1,,0,9830,,66000,66000,36,492,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,559830,1,1
P,15633,1,105,11,1001264,104,73,1,,6,2,2,2,2,1,,,2,,,2,,,2,1,1,2,2,2,2,0,20,1,1,2,3,2,2,2,2,1978,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,10500,1,,16,90000,2,0,24000,0,25,1,1,1,,2,50,26,,1,1,,1,1,,,1,1,6970,116,73,,,,4,52M2,1,,0,120,4,90000,124500,9,501,51255,51,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,113031,,1
P,15633,2,105,11,1001264,161,31,1,,6,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,135,1,1,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,7,0,1,,21,25000,1,0,0,0,16,1,1,1,,2,50,26,,2,1,,1,0,6003,,1,1,8560,214,109,,3200,42,6,711,1,,0,2750,,25000,25000,11,501,3200,42,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,272040,,1
P,15671,1,105,11,1001264,56,78,1,,,2,2,2,1,1,,,2,,,2,,,1,2,2,2,2,2,2,0,,,,2,2,2,2,2,2,1972,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,19200,1,,16,0,2,0,0,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,,,3,,1,,0,,4,0,19200,11,169,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,16714,1,101,11,1001264,95,69,1,,6,2,2,2,2,2,,,2,,,2,,,1,1,1,2,2,2,2,30000,30,1,1,2,3,2,2,1,2,1967,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,527000,2,0,0,0,45,1,1,1,,1,998,999,,2,1,,1,1,3600,,1,1,7280,118,73,,,,4,5412,1,,0,800,4,527000,557000,25,501,1000,24,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,132011,,1
P,17051,1,105,11,1001264,56,30,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,200,10,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,50000,40,1,1,1,,2,22,89,,2,1,,1,0,5506,,1,1,9190,99,58,,,,6,8139Z,1,,0,2825,,50000,50200,10,407,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,273031,,1
P,17051,2,105,11,1001264,56,30,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,21,0,2,0,0,100000,70,1,1,1,,1,998,999,,2,,,1,0,5506,1901,1,1,9570,88,43,,,,6,92M2,1,,0,2825,4,100000,100000,17,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,273031,,1
P,17276,1,105,11,1001264,44,39,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,20,,2,2,1,2,1,2,2,2015,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,23,500,1,0,0,130000,50,1,1,1,,4,999,999,,2,,,1,0,5502,6402,1,1,9380,107,64,,100,11,1,92113,1,,0,5000,,130500,130500,12,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,431011,,1
P,17276,2,105,11,1001264,46,30,4,2005,2,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,50,,4,1,1,2,1,1,2,2015,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,2,0,0,63000,40,1,1,1,1990,1,237,999,6,2,,,1,0,6005,1903,1,19,6670,114,65,625,100,11,1,515,2,,0,1030,4,63000,63000,370,501,1300,51,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,151134,,3
P,17352,1,103,11,1001264,79,94,1,,,2,2,2,2,2,,,2,,,2,,,1,2,1,1,2,2,2,0,,,,2,2,2,2,1,2,1967,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,13,0,2,0,24000,0,,3,,,,4,999,999,,2,,,6,1,,,1,1,,,,,,,3,,1,,0,,4,0,24000,11,211,,,1,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,17830,1,101,11,1001264,125,53,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,5000,40,1,1,2,3,2,2,1,2,1988,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,2,0,0,250000,55,1,1,1,,2,22,32,,2,1,,1,0,5505,,1,1,9170,99,52,,,,4,813M,1,,0,420,2,250000,255000,26,501,1300,51,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119151,,1
P,17830,2,101,11,1001264,122,17,1,,,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,3000,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,3,14,15,0,1,0,0,0,,3,,2,,2,22,32,,2,,7,6,0,,,1,1,,,,,,,6,,1,7,1,,,0,3000,11,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,19008,1,105,11,1001264,52,19,1,,,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,19,0,1,0,0,0,,3,,,,1,902,999,,2,,,6,1,,,1,1,,,,,2100,34,6,,1,,0,,,0,0,34,,,,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,19227,1,103,11,1001264,114,24,1,,1,2,2,2,2,1,,,2,,,,,,2,2,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,16,0,1,,16,0,1,0,0,3000,40,1,6,,,1,902,999,,1,,,6,1,,,2,1,8680,,,,100,11,6,722Z,1,,0,4020,,3000,3000,11,,,,2,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,352010,,1
P,19267,1,103,11,1001264,56,21,5,,,2,1,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,2,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,2,15,17,0,2,0,0,0,,3,,2,2015,1,359,999,7,1,,,6,0,,,1,1,,,,,1,344,6,,2,,0,,,0,0,344,,,,1,2,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,,,3
P,19322,1,105,11,1001264,87,20,1,,2,2,2,2,1,2,,,2,,,,,,2,1,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,19,0,1,0,0,0,,2,,,,4,999,999,,1,,,6,1,,,1,1,8560,,,,,,6,711,1,,0,4720,,0,0,26,,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,412010,,1
P,19765,1,105,11,1001264,42,22,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,5,,10,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,21,0,2,0,0,15000,20,1,1,1,,1,50,999,,2,,,1,0,5403,5507,1,1,7870,68,28,,100,11,6,611M1,1,,0,136,,15000,15000,39,,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,113121,,1
P,20301,1,102,11,1001264,41,56,1,,1,2,2,2,2,1,,,2,,,2,,,1,2,2,2,2,2,2,0,20,1,1,2,3,2,2,1,2,1989,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,20,1500,2,0,0,637000,60,1,1,1,,1,902,999,,1,1,,1,0,,,1,1,7470,110,67,,,,4,5418,1,,0,60,4,638500,638500,17,501,100,11,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,112031,,1
P,20396,1,101,11,1001264,103,61,1,,,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,25000,,,,2,1,2,2,1,2,1986,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,22,0,2,0,0,0,,3,,2,,1,925,999,,2,,,6,0,1901,,1,1,,,,,,,1,,1,,0,,4,0,25000,42,501,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,,,1
P,20396,2,101,11,1001264,109,63,1,,2,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,50000,,,,2,1,2,2,1,2,1986,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,22,0,1,0,0,0,,2,,2,,2,924,925,,2,,,6,0,3700,,1,1,9170,,,,,,1,813M,1,,0,420,,0,50000,17,501,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119151,,1
P,20396,3,101,11,1001264,57,23,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,5000,35,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,21,0,1,0,0,24500,50,1,1,1,,2,924,925,,2,,,1,0,6402,,1,1,7490,100,54,,,,6,5419Z,1,,0,5240,,24500,29500,36,501,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,434051,,1
P,20455,1,103,11,1001264,44,25,1,,2,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,10,,8,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,60000,45,1,1,1,,2,22,50,,2,,,1,0,6107,,1,1,8190,75,34,,,,6,622,1,,0,3255,4,60000,60000,50,487,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,291141,,1
P,20681,1,105,11,1001264,91,19,5,,2,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0,15,,10,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,18,0,1,0,0,2000,10,1,4,,1997,4,999,999,6,2,,,1,1,,,1,1,8670,130,83,629,1090,13,6,721M,2,,0,4620,,2000,2000,362,,300,34,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,399030,,3
P,20956,1,105,11,1001264,50,19,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,11,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,20,0,2,0,0,1100,24,1,6,1,,1,22,999,,2,,,1,0,,,1,1,7890,,,,100,11,6,611M3,1,,0,2340,,1100,1100,11,,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,253000,,1
P,21142,1,105,11,1001264,76,38,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,2000,,,11,2,1,2,2,1,2,2006,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,75000,40,1,1,1,,2,32,22,,2,,,1,0,5200,,1,1,9570,,,,,,1,92M2,1,,0,430,,75000,77000,34,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119XXX,,1
P,21142,2,105,11,1001264,79,37,1,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,15,,10,2,1,2,2,1,2,2006,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,60000,72,1,1,1,,2,22,94,,2,,,1,0,6000,,1,1,9170,109,67,,,,1,813M,1,,0,420,1,60000,60000,24,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119151,,1
P,21142,3,105,11,1001264,95,1,1,,,,2,2,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,2,22,32,,2,,1,,0,,,1,1,,,,,,,,,1,1,1,,,,,11,501,,,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,21161,1,105,11,1001264,68,37,1,,5,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,1,2,2,0,25,1,1,2,5,,,,,,1,1,1,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,110000,50,1,1,1,,1,32,999,,2,1,,4,0,2408,,1,1,9680,75,31,,,,6,928110P2,1,,0,9810,,110000,110000,37,501,1100,24,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,552010,2,1
P,21828,1,103,11,1001264,77,51,1,,3,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,15,1,1,2,1,2,2,1,2,1999,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,90000,40,1,1,1,,1,902,999,,2,1,,1,0,6203,,1,1,6180,61,19,,,,2,485M,1,,0,3850,,90000,90000,11,501,100,11,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,333050,,1
P,22170,1,101,11,1001264,97,86,1,,,2,2,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,130000,,,,2,1,2,2,2,2,1998,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,24,0,1,0,0,0,,3,,2,,1,148,999,,2,,,6,0,5007,,1,1,,,,,,,1,,1,,0,,,0,130000,34,501,,,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,,,1
P,22170,2,101,11,1001264,112,78,1,,,2,2,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,0,,,,2,1,2,2,2,2,1998,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,58000,1,,22,0,2,0,14500,0,,3,,2,,1,148,999,,2,,,6,0,5007,,1,1,,,,,,,1,,1,,0,,4,0,72500,36,501,,,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,,,1
P,22677,1,102,11,1001264,59,67,1,,,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,,,,2,3,2,2,1,2,1986,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,60000,1,,16,0,2,0,2400,0,,3,,2,,1,902,999,,2,,,6,0,,,1,1,,,,,,,4,,1,,0,,4,0,62400,51,501,,,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,23414,1,103,11,1001264,72,67,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,20,,2,2,2,2,2,1,2,1969,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,2,0,11000,34000,40,1,1,1,,1,902,999,,2,,,1,0,,,1,1,8370,71,28,,,,3,6241,1,,0,2010,4,34000,45000,1,396,100,11,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,211020,,1
P,23733,1,104,11,1001264,94,39,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,1,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0,1200,0,0,3,15,19,0,2,0,0,0,,2,,2,,1,902,999,,2,,,3,1,,,1,1,8680,,,,,,6,722Z,1,,0,4020,2,0,1200,11,18,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,352010,,1
P,23733,2,104,11,1001264,100,19,1,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,1,0,30,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,19,0,2,0,0,5600,20,1,1,1,,1,902,999,,2,,,1,0,,,1,1,8680,100,55,,,,6,722Z,1,,0,4110,4,5600,5600,42,18,100,11,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,353031,,1
P,23733,3,104,11,1001264,70,12,1,,,2,2,2,,2,,,2,,,,,,2,2,1,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,7,7,,2,,,,,,,,,1,902,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,18,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,23733,4,104,11,1001264,70,10,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,6,6,,2,,,,,,,,,1,902,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,18,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,23733,5,104,11,1001264,70,9,1,,,2,2,2,,2,,,2,,,,,,2,2,1,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,2,,,,,,,,,1,902,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,18,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,23733,6,104,11,1001264,70,7,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,2,,,,,,,,,1,902,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,18,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,23733,7,104,11,1001264,141,35,1,,2,2,2,2,2,2,,,1,,,2,,,2,2,1,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0,0,10,0,1,,17,0,1,0,0,0,,2,,2,,1,902,999,,1,,,3,0,,,1,1,6480,,,,,,6,5111Z,1,,0,4220,,0,0,11,18,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,37201X,,1
P,23733,8,104,11,1001264,66,57,1,,,2,2,2,1,2,,,2,,,2,,,1,2,1,1,2,2,2,0,,,,2,3,2,2,1,2,1978,1,4,,,,,,,,,,2,5,2,2,3,0,0,13,0,1,,16,0,1,0,9200,0,,3,,2,,1,902,999,,1,,,6,0,,,1,1,,,,,,,4,,1,,0,,,0,9200,11,74,,,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,24015,1,101,11,1001264,134,40,1,,5,2,2,2,2,2,,2,2,,,2,,,2,2,2,2,1,2,2,0,60,,4,2,3,1,2,1,2,1999,3,1,1,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,135000,60,1,1,1,,2,50,84,,2,,,4,0,5901,,1,1,9780,205,116,,6600,48,4,928110P5,1,,0,9830,,135000,135000,6,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,559830,2,1
P,24015,2,101,11,1001264,100,14,1,,,2,2,2,,2,,,2,,,,,,2,2,2,2,1,2,2,,,,,2,5,,,,,,3,,,,,,,,,,,,,,,,,,2,,2,11,11,,1,,,,,,,,,2,50,22,,2,,5,,0,,,1,1,,,,,6600,48,,,1,5,1,,,,,15,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,24328,1,102,11,1001264,83,43,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,25,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,8000,2,0,0,12000,15,1,3,1,,1,902,999,,2,1,,1,0,2105,,1,1,8660,81,37,,,,6,7211,1,,0,3630,4,20000,20000,11,162,100,11,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,319011,,1
P,24473,1,104,11,1001264,199,37,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,10,1,1,2,4,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,80000,40,1,1,1,,3,996,999,,2,1,,1,0,6207,,1,1,7280,90,49,,,,5,5412,1,,0,800,4,80000,80000,11,501,100,11,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,132011,,1
